u,i,year
22685,22544,2002
11329,9697,2011
15953,3444,2011
18993,18764,2017
20407,20279,2014
14626,5048,2015
5690,5129,2005
18048,18011,2012
9642,9233,2017
5267,4146,2002
17354,17264,2014
19067,19001,2005
12510,3122,2000
24584,1567,2016
8319,8084,2001
24844,24830,2004
2766,327,2010
12784,12258,2010
15299,15223,2009
24801,24698,2003
3543,819,2012
13489,13405,2017
11824,9556,2012
12372,11465,2016
24317,24154,2001
17118,16190,2004
24611,24328,2006
22639,22613,2003
20736,1591,2011
18365,18317,2011
13445,13221,2009
12271,6168,2008
9608,3834,2006
16173,15986,2021
4008,3595,2011
9802,8343,2004
22286,22186,2020
13783,5786,2002
10806,10741,2010
14381,3933,2012
18596,18509,2001
16157,16056,2016
11006,6266,2011
12191,11044,2020
12286,11832,2013
17218,17182,2007
17225,17147,2006
6085,4738,2019
15755,15656,2009
7903,3196,2000
21547,21178,2016
12776,12437,2014
13409,12979,2000
23653,23308,2017
18490,18054,2007
11852,11415,2014
23841,23816,2000
13561,13505,2006
20117,19979,2010
11934,11368,2010
24850,24773,2006
10164,7264,2002
24033,23969,2014
12709,12702,2000
14909,14881,2005
21466,21327,2012
20984,20956,2010
9399,8816,2011
18468,18207,2014
8676,7208,2007
12367,9294,2018
13164,13078,2010
22050,22014,2012
7673,7613,2018
21096,21018,2015
11175,9580,2008
14250,14217,2016
12150,11692,2017
15367,2516,2008
14447,12687,2016
24052,23979,2003
16698,16428,2013
11823,11605,2014
16056,15694,2020
1813,1127,2002
16835,16757,2012
23481,1876,2007
10316,9452,2013
12543,12456,2004
21587,3786,2009
21560,2029,2014
19370,19326,2016
3847,2718,2015
10476,7222,2013
12965,1873,2003
13438,2645,2011
19957,19860,2011
14182,14151,2011
18359,18271,2001
19971,19737,2007
23481,23438,2017
9431,8386,2021
7631,6112,2005
6412,5970,2010
12730,11825,2004
10969,10735,2011
11046,9703,2010
10374,8842,2019
13437,11800,2011
11698,11524,2004
17124,16912,2000
14305,13308,2012
13329,13318,2005
13138,11672,2020
19630,19599,2019
10882,6799,2017
8487,1821,2015
23343,23086,2011
22442,22334,2020
23724,23476,2000
9678,1312,2011
8447,8085,2015
17989,17873,2016
8897,7357,2009
8711,5588,2008
19555,1246,2018
4342,3940,2002
15095,14962,2003
24540,24348,2010
8516,6698,2012
22866,22860,2017
10823,6607,2012
14319,13905,2014
7763,6598,2019
9323,8951,2009
15406,15261,2014
21430,21354,2016
8953,7762,2004
11504,9389,2004
22775,22672,2011
13445,13052,2003
16627,16426,2017
13603,13163,2019
3714,2872,2000
17711,17652,2018
17586,17433,2001
19698,19637,2018
9431,8577,2005
6586,4465,2009
23841,23518,2015
11281,10994,2005
20839,20764,2007
13445,7607,2002
15174,15110,2021
20089,19997,2001
9984,9063,2020
24003,23896,2019
12703,12440,2013
18017,17933,2017
6671,4098,2007
4008,393,2017
10787,1830,2012
10590,10155,2002
20216,20119,2016
24908,24749,2004
21098,21068,2006
10222,1052,2019
19063,18796,2017
23122,22945,2013
4569,4108,2008
12187,12169,2017
19624,19509,2018
8304,8171,2000
23958,23910,2019
18960,18884,2016
14851,14814,2002
5704,5539,2009
16728,16720,2004
17926,17896,2007
10471,10189,2009
22670,22635,2019
13972,4170,2009
10354,8434,2002
20085,19971,2004
7794,7724,2020
18748,3174,2019
18399,18342,2006
11370,475,2012
22518,22380,2004
18374,18032,2011
7234,7042,2003
15755,15730,2014
14270,14099,2013
21945,21767,2010
19625,19329,2010
13277,4608,2020
22734,22719,2005
21822,21506,2010
8531,6206,2006
2393,1732,2009
7570,4817,2009
20223,19853,2014
9205,8228,2015
24589,24366,2012
8704,2602,2021
20693,2014,2014
13277,1755,2004
16928,5546,2019
10126,9175,2021
9705,9607,2016
22829,22698,2009
7225,6244,2006
10354,351,2001
22644,22610,2002
8368,6169,2018
8623,8488,2009
23636,23615,2015
10425,8824,2008
9115,8259,2002
13437,12727,2019
11773,11345,2021
14057,13087,2019
23981,23687,2004
9639,8165,2010
3847,2867,2005
13857,13345,2005
24712,24698,2001
12295,10445,2005
11208,10756,2000
12700,4580,2017
14948,14558,2009
9639,9588,2008
7903,5957,2003
17539,17416,2009
9359,7843,2015
12037,10558,2004
18216,18145,2017
20156,19726,2008
11716,11631,2004
12709,2281,2006
22226,1806,2017
13912,12992,2012
14193,14022,2016
16550,16100,2001
9075,8101,2021
9320,8352,2013
7241,4785,2019
8968,8582,2012
18937,2181,2011
14396,14330,2001
6960,4716,2019
16039,15741,2012
24760,24704,2002
10823,8899,2005
12204,11488,2016
18881,18815,2000
14186,13886,2019
3518,3184,2009
24105,23780,2007
22409,22296,2003
14128,14049,2006
18614,11992,2002
6037,5519,2015
17261,17062,2020
16725,2456,2007
16291,186,2009
4418,3992,2004
5919,4476,2016
21250,21093,2019
8325,6888,2016
6941,5519,2013
10787,10065,2014
20005,19655,2008
10602,10046,2004
9533,9397,2014
12832,7127,2020
18833,18739,2010
9167,9154,2002
7620,7588,2003
7119,4218,2021
20892,20458,2021
13717,13222,2019
15160,2566,2020
20148,19802,2008
19359,19225,2018
18418,18200,2020
11281,11165,2014
5919,5529,2007
1553,598,2009
9630,8644,2010
6837,6632,2003
18025,17932,2013
11569,11176,2007
14656,14451,2005
10354,9626,2013
13046,13003,2006
10235,2269,2015
7764,3851,2001
9168,9034,2017
12295,11993,2005
12522,6357,2003
12608,12331,2013
8021,7885,2015
15102,4714,2014
23497,23243,2016
17851,17445,2014
14713,14187,2013
14948,14923,2011
6975,6236,2014
5795,4135,2010
23444,23322,2021
23724,23685,2009
12227,7341,2008
23568,23310,2013
4008,1894,2019
20818,20442,2017
9917,9765,2017
17926,17798,2009
17995,1326,2012
9337,1751,2021
8917,7999,2020
10526,10524,2018
14759,14676,2006
17778,17573,2002
15900,15893,2020
9397,7674,2000
7913,3159,2002
21148,20963,2012
12342,7180,2017
23434,23273,2018
5919,4866,2016
12565,12178,2007
13433,12618,2015
21832,21816,2014
22947,22728,2007
20036,19887,2020
21944,969,2008
21896,21878,2008
14176,12864,2012
10361,4668,2015
16196,16161,2013
7312,6588,2015
22941,22684,2018
19034,18797,2015
7017,3966,2011
17658,17419,2009
9399,9051,2001
16424,16312,2000
13259,13141,2014
7194,3831,2018
19547,19090,2018
19574,19215,2013
11621,11445,2001
8036,7340,2011
11244,9949,2002
12370,4339,2017
10787,10443,2020
18046,17734,2020
17138,17134,2010
19351,19148,2021
6752,4675,2007
13857,13508,2014
20542,20500,2009
12022,10400,2011
8369,7920,2008
6879,3263,2008
12381,12250,2014
8304,4660,2016
10593,6426,2000
22737,22540,2014
18273,555,2015
11060,8619,2019
8302,8111,2003
8597,8546,2014
13161,12607,2010
9337,827,2011
11421,11129,2005
16567,692,2008
7653,823,2014
22724,22580,2019
10999,8480,2004
10471,8398,2008
13637,13581,2010
15400,14703,2015
11295,2462,2002
13643,13292,2014
10704,10643,2004
14754,14705,2011
24250,24138,2002
19498,18612,2011
16291,16229,2012
18679,18466,2006
24890,24866,2008
14595,14531,2000
13531,1666,2018
24044,23873,2018
17723,17614,2016
13968,13940,2003
18980,18761,2001
17272,17002,2015
7169,2376,2007
9270,8878,2019
23442,23371,2008
11605,10842,2012
14993,14950,2021
23798,23541,2018
22708,22599,2016
13070,12883,2004
10123,9500,2011
12507,12081,2017
14723,14676,2010
7436,7166,2018
11019,2730,2002
12037,11790,2021
14483,13382,2003
20409,20374,2010
6973,6471,2015
17320,17252,2019
18481,18373,2017
12063,10927,2012
14318,14088,2012
7897,7417,2006
22177,22169,2015
17812,17530,2021
11768,11119,2001
7016,3072,2009
6752,3376,2016
13959,13527,2017
9845,9355,2008
3659,874,2011
15093,14625,2006
19351,2994,2007
17848,17688,2001
21806,21607,2007
10274,9374,2007
8368,8247,2011
11452,8945,2014
11584,10851,2019
8319,2803,2008
14626,14388,2011
20336,20327,2012
8630,8527,2018
17562,17558,2008
21769,21625,2020
16772,16606,2015
11048,10731,2020
16766,16643,2006
10421,7205,2016
13786,4188,2011
10809,10788,2010
6097,5446,2005
18479,17419,2011
21945,21783,2006
21141,20748,2001
22257,22191,2003
18108,18087,2014
17202,16679,2005
3760,196,2009
16536,16464,2002
12448,12406,2018
16417,2303,2000
22279,22067,2018
7835,1740,2005
3469,244,2008
1175,817,2005
19261,18888,2019
22395,22358,2008
23534,23221,2007
11588,9667,2012
24133,23849,2000
16290,15960,2007
8059,6331,2018
23644,23544,2008
9132,8236,2006
20365,20029,2014
6574,5396,2015
14141,14129,2015
22668,22661,2015
23332,23029,2017
19493,19085,2013
10093,1986,2002
19509,19496,2014
21739,2424,2002
7571,6702,2006
23796,23766,2015
11883,11030,2013
10160,9687,2010
9936,9407,2019
11380,11290,2000
14345,14266,2001
13433,13208,2002
15609,15210,2019
11018,9584,2008
13287,13204,2015
20206,20091,2005
16053,15926,2006
19636,548,2020
18942,18862,2020
9343,8138,2019
11915,7752,2003
10057,9966,2010
14410,13965,2010
20319,20061,2019
17823,17543,2014
11370,7551,2021
8711,6028,2011
17851,17744,2010
13445,2326,2016
15367,14673,2008
13595,13220,2009
7258,5907,2004
7580,6829,2002
14179,14012,2019
24897,24824,2008
20407,20083,2005
5366,1441,2002
10425,8928,2001
8036,7665,2016
10934,10683,2013
22354,22337,2021
11452,11373,2010
12398,2717,2007
6323,4965,2010
19071,2723,2017
10969,7595,2017
20178,20034,2006
8672,6011,2005
15818,15429,2012
14087,418,2021
7194,4076,2011
10427,9833,2014
10943,10514,2008
6251,6089,2021
21044,21024,2020
6305,5348,2002
16741,16728,2013
13402,12946,2012
20874,20413,2000
23625,23593,2015
24148,24082,2000
18490,18443,2020
11019,7336,2000
4969,2748,2009
10334,1821,2007
10361,5438,2006
1398,620,2021
15367,14938,2013
17873,17824,2008
12816,12269,2020
6510,1765,2014
12290,11969,2021
20407,20331,2014
18362,18041,2015
17474,17327,2006
9132,4082,2020
3301,61,2018
21926,21896,2006
8676,5400,2014
21556,21515,2004
22251,22211,2006
9660,8745,2017
9863,6699,2006
11578,2446,2008
11188,5964,2005
7570,6854,2005
23980,23832,2016
8369,1728,2010
23604,23534,2021
22531,22164,2014
6470,1363,2005
18805,18481,2015
20989,20548,2011
18649,18326,2004
5335,2719,2021
8713,6823,2006
21053,21029,2003
13120,13108,2016
5955,5332,2012
23652,23439,2002
9238,4922,2000
12539,12060,2007
14245,14070,2012
13802,13044,2005
23043,22994,2002
11824,11802,2006
9963,8820,2003
10583,7232,2013
17050,16744,2003
8607,8527,2017
9824,6383,2009
16639,16449,2019
13161,12964,2020
11875,11450,2011
7504,5379,2015
18370,18308,2009
18676,18426,2008
11330,6807,2002
8487,7572,2011
15390,14687,2010
19683,19582,2012
17999,17967,2013
19309,19245,2010
4447,3886,2000
10241,8484,2011
19575,19442,2011
23434,23386,2018
10761,3900,2000
14829,14801,2010
10583,5850,2016
8950,8717,2017
7405,5439,2013
7813,6565,2003
19589,19433,2020
5874,5752,2021
8950,5344,2003
20899,20681,2000
14104,14063,2015
16634,16604,2003
18287,18027,2020
7391,7094,2013
18831,18622,2014
20916,20803,2015
11221,11145,2020
16431,16412,2009
20949,20770,2017
14055,13791,2014
21907,21793,2000
6334,198,2014
24632,24369,2014
17208,16945,2004
9358,9307,2006
8897,6679,2011
21154,21056,2011
23298,23211,2000
19637,482,2015
13265,13069,2019
8948,8172,2021
11605,11184,2012
10761,10258,2010
19516,18724,2005
17500,17401,2005
10535,9546,2020
23073,22958,2010
20667,20659,2013
19716,19571,2003
15055,14704,2000
24839,24659,2015
4314,2929,2013
5764,5183,2021
21332,21077,2012
24926,24827,2003
24614,24399,2010
7580,7458,2018
10164,2966,2011
15001,15000,2003
15283,14726,2007
7353,5279,2002
23595,23356,2014
12302,12203,2006
22793,22747,2019
24541,24368,2015
12039,7133,2014
9881,5228,2020
12008,11881,2014
8676,2269,2000
18123,18049,2021
13528,13526,2019
6571,4903,2016
15564,15211,2001
11330,3626,2008
16162,16105,2013
21229,20847,2016
11147,10719,2008
15975,15720,2013
23081,23033,2014
8583,1180,2021
22105,22087,2017
12191,3863,2013
6893,6557,2020
9142,8729,2006
16651,16582,2006
13307,13179,2009
24269,24059,2000
13873,13840,2012
17118,17073,2018
22613,22541,2012
18567,18540,2015
17613,2906,2013
16145,15802,2015
17486,17182,2011
13027,955,2018
14936,14560,2009
19650,19414,2016
13386,13181,2009
22338,22229,2021
11768,11112,2002
21531,21487,2001
15853,14736,2006
10645,9991,2016
4834,2458,2011
8017,6165,2005
11370,7396,2007
9498,9323,2016
8036,2468,2002
8373,6888,2009
5764,1688,2015
11983,11908,2012
15865,15619,2011
18231,17899,2014
16992,16693,2006
3942,1732,2015
11492,8166,2020
14105,13554,2007
16565,16493,2015
6678,4967,2004
10960,6057,2006
16250,16215,2004
13909,10944,2014
7571,5823,2006
20381,20122,2000
7653,7242,2019
24325,24268,2009
11824,11525,2018
8546,8026,2018
16045,15982,2018
23205,23055,2009
6461,5306,2020
13798,10381,2002
19260,19164,2011
21976,21789,2009
7504,650,2005
9358,7695,2000
16431,16320,2008
14313,13275,2007
10626,10542,2018
13537,13203,2002
8487,8217,2016
9399,8533,2006
10701,7845,2004
19471,19174,2021
12244,11598,2004
4832,1781,2003
22737,22406,2006
12367,12317,2008
24664,24637,2003
18273,18081,2008
10799,10387,2019
6973,1922,2006
20315,20131,2005
14128,13858,2001
11370,1923,2014
21521,21468,2017
18090,18071,2020
11955,11882,2020
12578,12273,2017
23828,23587,2019
23520,3768,2003
16632,16493,2016
22395,22378,2011
12608,6789,2014
9238,8635,2004
23027,22995,2010
10421,9645,2010
9581,9404,2017
14638,14504,2018
11330,2910,2007
6256,1144,2001
24211,24145,2011
8035,2132,2019
18216,17982,2006
19786,19548,2005
15470,15364,2006
7571,2036,2017
6786,1914,2010
24217,24163,2000
8225,8014,2008
22421,22339,2001
11233,11217,2018
18397,18374,2003
22495,22438,2007
13078,12387,2007
19938,19779,2015
10593,1486,2001
5581,4482,2006
21811,21771,2009
10160,9383,2020
10274,2792,2003
9399,4654,2014
10930,10573,2014
23256,23044,2006
19099,18638,2021
3890,2443,2003
5335,3559,2010
9147,9092,2002
20730,20624,2017
19756,19672,2015
7946,6857,2019
18614,18554,2006
22829,22755,2009
11802,11654,2002
11631,11263,2004
18505,18276,2018
19019,18913,2014
6256,4179,2017
16782,16658,2020
18656,18341,2016
13386,12503,2002
23067,23031,2003
12903,12404,2000
7946,2578,2002
19227,18968,2018
21708,21668,2018
21923,21660,2019
15955,15605,2007
21001,20460,2008
16778,16772,2005
6097,4661,2016
7980,4652,2015
19807,19579,2002
5133,3400,2010
11343,10689,2015
10475,3534,2017
21583,21401,2005
19625,19468,2015
19161,18791,2008
6395,6341,2015
24272,23952,2005
15969,15290,2006
19979,19639,2017
15219,14978,2002
19496,19033,2020
18557,1233,2018
21070,20786,2013
23350,23134,2001
8346,4339,2005
15005,1810,2007
11096,10860,2020
9763,9140,2000
23652,23632,2012
4302,3137,2006
7353,4122,2001
13277,287,2012
15430,15385,2004
18036,5195,2015
24541,24362,2000
6395,5799,2021
7351,6985,2010
15949,15651,2018
9237,8796,2017
15781,15586,2016
11329,784,2001
18455,18409,2017
7860,4405,2005
13911,13195,2006
5919,2079,2020
10934,8921,2014
23567,23405,2019
9704,1258,2007
5416,4188,2009
15705,15378,2018
7835,7802,2019
22832,22761,2005
16558,523,2004
13602,13505,2016
12984,12482,2006
14728,14513,2021
18010,17901,2014
8897,6737,2010
10768,8846,2010
16550,16075,2021
6649,657,2010
7225,4520,2018
23678,23374,2015
20286,20063,2006
13727,13685,2000
21647,794,2011
15836,15586,2014
24401,24296,2004
12438,12338,2012
15271,3262,2006
11230,7161,2009
10235,6935,2017
22529,2986,2007
19107,19049,2016
21493,21435,2014
9397,8354,2013
11529,10432,2001
19499,19397,2000
4725,4075,2012
6678,869,2011
20529,20517,2000
17277,17225,2012
12425,6247,2002
16830,16288,2012
11087,1654,2014
4905,1060,2000
12063,394,2002
8369,3231,2000
17379,17377,2014
19786,19772,2003
22533,22209,2012
19169,19130,2008
24411,24122,2021
19537,19140,2020
20409,20322,2020
17658,1952,2005
20750,20585,2006
23436,23282,2009
11881,11356,2010
14338,3456,2009
22211,22073,2009
7194,2315,2012
19718,19701,2016
8895,3048,2018
2599,1195,2012
5133,2454,2002
10823,10782,2009
24716,24441,2019
12597,12394,2015
19859,19573,2007
9075,8504,2019
10823,10318,2011
12808,12800,2021
22870,22642,2009
22594,22479,2007
14381,12843,2001
19200,19086,2008
12950,8881,2000
12539,12232,2016
11322,10978,2003
17684,17462,2002
6954,4546,2001
15353,15014,2019
16659,16566,2008
15519,15409,2005
12750,12720,2017
9863,4110,2019
16601,15988,2019
12950,11595,2001
13450,13240,2020
11088,10733,2007
21635,21604,2003
5366,4704,2006
6738,5268,2015
14846,14812,2017
4905,1871,2019
5732,4333,2018
6893,6400,2016
23670,23385,2009
22726,22718,2014
15180,15066,2011
12148,12139,2011
11795,11520,2017
14728,14597,2014
8932,5248,2017
17407,17306,2008
12366,1901,2007
12709,9873,2018
21670,21347,2021
12082,11516,2011
21953,21910,2021
12730,6919,2006
14902,14630,2017
13605,12955,2009
18185,18115,2001
24080,24023,2016
15083,14920,2020
8028,7601,2011
5133,1649,2006
18561,18480,2019
23962,23923,2020
16814,16304,2001
23186,23050,2011
9523,9355,2004
20279,20212,2019
9016,8040,2016
13010,12997,2010
21003,20615,2003
23980,23655,2004
14387,14256,2002
17207,17075,2019
6671,4472,2010
10911,10137,2001
9959,9863,2016
20663,20385,2015
18110,17980,2010
13993,13688,2017
16312,16011,2015
13934,2937,2015
19071,18822,2009
9337,6299,2007
4074,3756,2010
21816,21657,2016
18791,18695,2014
19161,18762,2011
20123,19779,2018
23430,23235,2019
23497,23065,2002
9400,4291,2007
7943,4022,2015
17214,7146,2000
15532,15512,2020
15353,15256,2017
23499,23120,2009
20542,20532,2021
24555,24205,2021
15237,15213,2021
6770,4096,2011
23237,22839,2018
17719,1223,2002
22063,20979,2012
18520,18475,2008
21647,3211,2016
8600,4154,2001
23595,23168,2009
24730,24628,2004
23469,23454,2003
4725,2634,2019
23795,23524,2009
24865,24757,2012
15256,15208,2008
7860,7261,2008
24855,24797,2019
7436,5507,2010
18092,18025,2000
11631,11239,2017
9863,8878,2011
6499,709,2012
14463,14151,2014
21460,21420,2002
17942,17863,2010
746,699,2019
10678,10543,2020
18999,18688,2000
9973,9145,2021
17965,17900,2015
12286,12029,2009
19210,19126,2014
7613,4877,2016
14865,14746,2005
18315,18114,2001
3979,327,2016
24803,24688,2011
19358,18900,2020
11188,3788,2005
7653,2100,2016
8676,3180,2014
9320,7178,2009
6120,3550,2008
21726,21491,2000
20563,20516,2008
11856,11831,2003
22678,22287,2016
10536,8230,2005
7241,7172,2014
23637,23493,2006
14386,14313,2011
17440,17189,2018
15952,15884,2019
10431,9986,2017
11380,10938,2012
6367,5938,2007
19188,18952,2013
9933,9889,2006
23903,23795,2017
20450,20353,2014
20351,19983,2011
8698,8539,2021
18857,18766,2011
20711,20552,2000
22008,21849,2006
13396,12524,2008
14638,14120,2002
18989,18876,2012
6323,3854,2007
16166,16123,2018
4725,4241,2005
13914,13652,2013
5919,5412,2016
7683,5620,2019
22793,22424,2009
10188,8404,2013
18729,18566,2003
13392,12781,2021
9158,8240,2006
8734,7844,2008
17269,17059,2012
12103,11198,2008
14753,1559,2009
12762,7574,2004
13975,13968,2000
16558,6435,2015
8531,8404,2017
8527,6843,2006
11038,10447,2012
17036,4874,2003
9900,9511,2013
21512,21162,2019
11632,5427,2000
23395,23278,2013
13101,12551,2014
10761,9994,2007
10907,10861,2018
22526,22423,2018
24345,24303,2012
9578,8375,2009
6218,2804,2019
24405,24362,2006
3518,2440,2013
4850,4584,2003
6960,6356,2017
13307,13139,2003
6428,2493,2003
12439,12396,2010
10371,10318,2016
6509,6187,2003
11585,3668,2020
19657,19640,2002
18056,18015,2019
13789,13619,2011
12372,12041,2020
17848,17344,2001
18310,18066,2008
12732,12700,2021
11060,9795,2008
10275,10231,2021
17999,17805,2000
24376,24143,2017
17692,17480,2017
7115,5350,2009
6941,1672,2002
18098,17638,2015
13603,13476,2015
21185,21162,2018
11330,11128,2019
8368,7787,2020
10747,9546,2020
15403,15288,2006
9485,9149,2018
15283,14696,2005
11087,8086,2016
15438,15341,2013
5133,3396,2017
9642,1570,2010
14655,14586,2019
14986,14471,2010
5267,1476,2006
4850,2299,2001
24435,24302,2003
17363,17126,2016
19979,19713,2018
13986,13452,2016
13445,12493,2020
12832,6381,2014
24001,23924,2004
13402,13106,2021
18113,17603,2005
16989,16911,2002
5919,2117,2001
17665,17322,2010
10673,10484,2015
12789,12152,2001
12896,12797,2014
9639,8370,2016
21677,21624,2012
10115,8855,2009
21726,21651,2012
11852,11240,2010
15948,15845,2001
23411,23403,2016
23177,23090,2010
8950,6781,2003
24627,6413,2001
11881,9325,2016
7541,6824,2010
16635,16421,2010
15453,14778,2020
10953,10636,2019
16134,15729,2014
24792,24726,2017
23520,23487,2009
20810,20479,2010
11005,10051,2015
10230,8641,2005
12701,4254,2015
15782,15255,2003
9356,7063,2006
11295,11015,2008
19892,19501,2009
6864,1271,2016
11628,11372,2002
11343,4926,2008
5366,2339,2003
16055,16021,2021
10881,650,2009
15012,14992,2003
